date,country,positive,totalTestResults,death
2020-05-08,SVK,1445.0,114461.0,26.0
2020-05-09,SVK,1455.0,118371.0,26.0
2020-05-10,SVK,1455.0,119859.0,26.0
2020-05-11,SVK,1457.0,120645.0,26.0
2020-05-12,SVK,1457.0,122708.0,26.0
2020-05-13,SVK,1465.0,127034.0,27.0
2020-05-14,SVK,1469.0,131910.0,27.0
2020-05-15,SVK,1477.0,135902.0,27.0
2020-05-16,SVK,1480.0,139986.0,27.0
2020-05-17,SVK,1493.0,142462.0,28.0
2020-05-18,SVK,1494.0,143433.0,28.0
2020-05-19,SVK,1495.0,145474.0,28.0
2020-05-20,SVK,1495.0,148845.0,28.0
2020-05-21,SVK,1496.0,,28.0
2020-05-22,SVK,1502.0,154529.0,28.0
2020-05-23,SVK,1503.0,156765.0,28.0
2020-05-24,SVK,1504.0,158414.0,28.0
2020-05-25,SVK,1509.0,159059.0,28.0
2020-05-26,SVK,1511.0,160523.0,28.0
2020-05-27,SVK,1513.0,163362.0,28.0
2020-05-28,SVK,1515.0,165714.0,28.0
2020-05-29,SVK,1520.0,167562.0,28.0
2020-05-30,SVK,1520.0,170995.0,28.0
2020-05-31,SVK,1521.0,172601.0,28.0
2020-06-01,SVK,1522.0,172875.0,28.0
2020-06-02,SVK,1522.0,179293.0,28.0
2020-06-03,SVK,1522.0,181629.0,28.0
2020-06-04,SVK,1525.0,183764.0,28.0
2020-06-05,SVK,1526.0,185596.0,28.0
2020-06-06,SVK,1526.0,188235.0,28.0
2020-06-07,SVK,1528.0,189415.0,28.0
2020-06-08,SVK,1528.0,189575.0,28.0
2020-06-09,SVK,1530.0,190426.0,28.0
2020-06-10,SVK,1531.0,191971.0,28.0
2020-06-11,SVK,1533.0,193471.0,28.0
2020-06-12,SVK,1541.0,194733.0,28.0
2020-06-13,SVK,1542.0,196244.0,28.0
2020-06-14,SVK,1545.0,196723.0,28.0
2020-06-15,SVK,1548.0,196770.0,28.0
2020-06-16,SVK,1552.0,197617.0,28.0
2020-06-17,SVK,1552.0,198780.0,28.0
2020-06-18,SVK,1561.0,199567.0,28.0
2020-06-19,SVK,1562.0,200373.0,28.0
2020-06-20,SVK,1576.0,201651.0,28.0
2020-06-21,SVK,1586.0,201952.0,28.0
2020-06-22,SVK,1587.0,201993.0,28.0
2020-06-23,SVK,1588.0,202654.0,28.0
2020-06-24,SVK,1589.0,203911.0,28.0
2020-06-25,SVK,1607.0,204847.0,28.0
2020-06-26,SVK,1630.0,206362.0,28.0
2020-06-27,SVK,1643.0,207973.0,28.0
2020-06-28,SVK,1657.0,208904.0,28.0
2020-06-29,SVK,1664.0,208966.0,28.0
2020-06-30,SVK,1665.0,209750.0,28.0
2020-07-01,SVK,1667.0,211813.0,28.0
2020-07-02,SVK,1687.0,213521.0,28.0
2020-07-03,SVK,1700.0,215322.0,28.0
2020-07-04,SVK,1720.0,217538.0,28.0
2020-07-05,SVK,1749.0,218346.0,28.0
2020-07-06,SVK,1764.0,218396.0,28.0
2020-07-07,SVK,1765.0,219269.0,28.0
2020-07-08,SVK,1767.0,221494.0,28.0
2020-07-09,SVK,1798.0,223778.0,28.0
2020-07-10,SVK,1851.0,225950.0,28.0
2020-07-11,SVK,1870.0,228829.0,28.0
2020-07-12,SVK,1893.0,229789.0,28.0
2020-07-13,SVK,1901.0,230068.0,28.0
2020-07-14,SVK,1902.0,231231.0,28.0
2020-07-15,SVK,1908.0,233436.0,28.0
2020-07-16,SVK,1927.0,235772.0,28.0
2020-07-17,SVK,1951.0,237634.0,28.0
2020-07-18,SVK,1965.0,239795.0,28.0
2020-07-19,SVK,1976.0,240205.0,28.0
2020-07-20,SVK,1979.0,240229.0,28.0
2020-07-21,SVK,1980.0,243562.0,28.0
2020-07-22,SVK,2021.0,246133.0,28.0
2020-07-23,SVK,2058.0,248384.0,28.0
2020-07-24,SVK,2089.0,250433.0,28.0
2020-03-05,SVN,1.0,,0.0
2020-03-06,SVN,6.0,,0.0
2020-03-07,SVN,9.0,,0.0
2020-03-08,SVN,12.0,,0.0
2020-03-09,SVN,16.0,,0.0
2020-03-11,SVN,31.0,,0.0
2020-03-12,SVN,57.0,3863.0,0.0
2020-03-13,SVN,96.0,5060.0,0.0
2020-03-14,SVN,141.0,5976.0,0.0
2020-03-15,SVN,181.0,6566.0,0.0
2020-03-16,SVN,219.0,7437.0,0.0
2020-03-17,SVN,253.0,8558.0,0.0
2020-03-18,SVN,275.0,9584.0,1.0
2020-03-19,SVN,286.0,10768.0,1.0
2020-03-20,SVN,319.0,12010.0,1.0
2020-03-21,SVN,341.0,12882.0,1.0
2020-03-22,SVN,383.0,13613.0,1.0
2020-03-23,SVN,414.0,14870.0,1.0
2020-03-24,SVN,442.0,16113.0,1.0
2020-03-25,SVN,480.0,17294.0,3.0
2020-03-26,SVN,528.0,18369.0,4.0
2020-03-27,SVN,577.0,19756.0,5.0
2020-03-28,SVN,632.0,20753.0,9.0
2020-03-29,SVN,691.0,21349.0,9.0
2020-03-30,SVN,730.0,22474.0,11.0
2020-03-31,SVN,763.0,23762.0,11.0
2020-04-01,SVN,814.0,24857.0,13.0
2020-04-02,SVN,841.0,25921.0,15.0
2020-04-03,SVN,897.0,27109.0,16.0
2020-04-04,SVN,934.0,27764.0,20.0
2020-04-05,SVN,977.0,28253.0,22.0
2020-04-06,SVN,997.0,29455.0,28.0
2020-04-07,SVN,1021.0,30669.0,30.0
2020-04-08,SVN,1055.0,31813.0,36.0
2020-04-09,SVN,1091.0,33047.0,40.0
2020-04-10,SVN,1124.0,34279.0,43.0
2020-04-11,SVN,1160.0,34851.0,45.0
2020-04-12,SVN,1188.0,35405.0,50.0
2020-04-13,SVN,1205.0,35946.0,53.0
2020-04-14,SVN,1212.0,37114.0,55.0
2020-04-15,SVN,1220.0,38137.0,56.0
2020-04-16,SVN,1248.0,39330.0,61.0
2020-04-17,SVN,1268.0,40580.0,61.0
2020-04-18,SVN,1304.0,41265.0,66.0
2020-04-19,SVN,1317.0,41802.0,70.0
2020-04-20,SVN,1330.0,42976.0,74.0
2020-04-21,SVN,1335.0,44435.0,74.0
2020-04-22,SVN,1340.0,45703.0,77.0
2020-04-23,SVN,1353.0,47018.0,79.0
2020-04-24,SVN,1366.0,48179.0,79.0
2020-04-25,SVN,1373.0,48973.0,80.0
2020-04-26,SVN,1388.0,49607.0,81.0
2020-04-27,SVN,1407.0,50290.0,82.0
2020-04-28,SVN,1407.0,51607.0,83.0
2020-04-29,SVN,1408.0,52948.0,86.0
2020-04-30,SVN,1418.0,54300.0,89.0
2020-05-01,SVN,1429.0,55020.0,91.0
2020-05-02,SVN,1434.0,55520.0,93.0
2020-05-03,SVN,1439.0,56136.0,94.0
2020-05-04,SVN,1439.0,57474.0,96.0
2020-05-05,SVN,1445.0,58923.0,97.0
2020-05-06,SVN,1448.0,59978.0,98.0
2020-05-07,SVN,1449.0,61027.0,99.0
2020-05-08,SVN,1450.0,62203.0,99.0
2020-05-09,SVN,1454.0,62828.0,100.0
2020-05-10,SVN,1457.0,63365.0,101.0
2020-05-11,SVN,1460.0,64547.0,102.0
2020-05-12,SVN,1461.0,65694.0,102.0
2020-05-13,SVN,1463.0,66678.0,102.0
2020-05-14,SVN,1464.0,67701.0,103.0
2020-05-15,SVN,1465.0,68852.0,103.0
2020-05-16,SVN,1465.0,69363.0,103.0
2020-05-17,SVN,1466.0,69842.0,103.0
2020-05-18,SVN,1466.0,70970.0,104.0
2020-05-19,SVN,1467.0,71951.0,104.0
2020-05-20,SVN,1468.0,72860.0,104.0
2020-05-21,SVN,1468.0,73742.0,106.0
2020-05-22,SVN,1468.0,74419.0,106.0
2020-05-23,SVN,1468.0,74760.0,106.0
2020-05-24,SVN,1468.0,75016.0,106.0
2020-05-25,SVN,1469.0,75770.0,106.0
2020-05-26,SVN,1469.0,76579.0,106.0
2020-05-27,SVN,1469.0,77210.0,106.0
2020-05-28,SVN,1471.0,77916.0,107.0
2020-05-29,SVN,1473.0,78529.0,108.0
2020-05-30,SVN,1473.0,78793.0,108.0
2020-05-31,SVN,1473.0,79039.0,108.0
2020-06-01,SVN,1473.0,79698.0,108.0
2020-06-02,SVN,1475.0,80505.0,108.0
2020-06-03,SVN,1475.0,81333.0,108.0
2020-06-04,SVN,1477.0,82161.0,108.0
2020-06-05,SVN,1479.0,82876.0,108.0
2020-06-06,SVN,1484.0,83105.0,108.0
2020-06-07,SVN,1485.0,83316.0,108.0
2020-06-08,SVN,1485.0,84130.0,108.0
2020-06-09,SVN,1485.0,84868.0,108.0
2020-06-10,SVN,1486.0,85626.0,108.0
2020-06-11,SVN,1488.0,86328.0,109.0
2020-06-12,SVN,1488.0,87095.0,109.0
2020-06-13,SVN,1490.0,87386.0,109.0
2020-06-14,SVN,1492.0,87598.0,109.0
2020-06-15,SVN,1495.0,88165.0,109.0
2020-06-16,SVN,1496.0,89151.0,109.0
2020-06-17,SVN,1499.0,90103.0,109.0
2020-06-18,SVN,1503.0,91005.0,109.0
2020-06-19,SVN,1511.0,92152.0,109.0
2020-06-20,SVN,1513.0,92919.0,109.0
2020-06-21,SVN,1519.0,93181.0,109.0
2020-06-22,SVN,1520.0,94165.0,109.0
2020-06-23,SVN,1521.0,95387.0,109.0
2020-06-24,SVN,1534.0,96599.0,111.0
2020-06-25,SVN,1541.0,97442.0,111.0
2020-06-26,SVN,1547.0,98320.0,111.0
2020-06-27,SVN,1558.0,98945.0,111.0
2020-06-28,SVN,1572.0,99245.0,111.0
2020-06-29,SVN,1581.0,100330.0,111.0
2020-06-30,SVN,1585.0,101729.0,111.0
2020-07-01,SVN,1600.0,102927.0,111.0
2020-07-02,SVN,1613.0,104201.0,111.0
2020-07-03,SVN,1633.0,105652.0,111.0
2020-07-04,SVN,1649.0,106368.0,111.0
2020-07-05,SVN,1679.0,106898.0,111.0
2020-07-06,SVN,1700.0,108228.0,111.0
2020-07-07,SVN,1716.0,109835.0,111.0
2020-07-08,SVN,1739.0,111106.0,111.0
2020-07-09,SVN,1763.0,112496.0,111.0
2020-07-10,SVN,1776.0,113665.0,111.0
2020-07-11,SVN,1793.0,114215.0,111.0
2020-07-12,SVN,1827.0,114665.0,111.0
2020-07-13,SVN,1841.0,115873.0,111.0
2020-07-14,SVN,1849.0,116985.0,111.0
2020-07-15,SVN,1859.0,118017.0,111.0
2020-07-16,SVN,1878.0,119029.0,111.0
2020-07-17,SVN,1897.0,120056.0,111.0
2020-07-18,SVN,1916.0,120536.0,111.0
2020-07-19,SVN,1940.0,120907.0,111.0
2020-07-20,SVN,1946.0,121821.0,111.0
2020-07-21,SVN,1953.0,122971.0,111.0
2020-07-22,SVN,1977.0,123906.0,111.0
2020-07-23,SVN,2015.0,124754.0,115.0
2020-07-24,SVN,2033.0,,115.0
2019-12-31,SWE,0.0,,0.0
2020-01-01,SWE,0.0,,0.0
2020-01-02,SWE,0.0,,0.0
2020-01-03,SWE,0.0,,0.0
2020-01-04,SWE,0.0,,0.0
2020-01-05,SWE,0.0,,0.0
2020-01-06,SWE,0.0,,0.0
2020-01-07,SWE,0.0,,0.0
2020-01-08,SWE,0.0,,0.0
2020-01-09,SWE,0.0,,0.0
2020-01-10,SWE,0.0,,0.0
2020-01-11,SWE,0.0,,0.0
2020-01-12,SWE,0.0,,0.0
2020-01-13,SWE,0.0,,0.0
2020-01-14,SWE,0.0,,0.0
2020-01-15,SWE,0.0,,0.0
2020-01-16,SWE,0.0,,0.0
2020-01-17,SWE,0.0,,0.0
2020-01-18,SWE,0.0,,0.0
2020-01-19,SWE,0.0,,0.0
2020-01-20,SWE,0.0,,0.0
2020-01-21,SWE,0.0,,0.0
2020-01-22,SWE,0.0,,0.0
2020-01-23,SWE,0.0,,0.0
2020-01-24,SWE,0.0,,0.0
2020-01-25,SWE,0.0,,0.0
2020-01-26,SWE,0.0,,0.0
2020-01-27,SWE,0.0,,0.0
2020-01-28,SWE,0.0,,0.0
2020-01-29,SWE,0.0,,0.0
2020-01-30,SWE,0.0,,0.0
2020-01-31,SWE,0.0,,0.0
2020-02-01,SWE,1.0,,0.0
2020-02-02,SWE,1.0,,0.0
2020-02-03,SWE,1.0,,0.0
2020-02-04,SWE,1.0,,0.0
2020-02-05,SWE,1.0,,0.0
2020-02-06,SWE,1.0,,0.0
2020-02-07,SWE,1.0,,0.0
2020-02-08,SWE,1.0,,0.0
2020-02-09,SWE,1.0,,0.0
2020-02-10,SWE,1.0,,0.0
2020-02-11,SWE,1.0,,0.0
2020-02-12,SWE,1.0,,0.0
2020-02-13,SWE,1.0,,0.0
2020-02-14,SWE,1.0,,0.0
2020-02-15,SWE,1.0,,0.0
2020-02-16,SWE,1.0,,0.0
2020-02-17,SWE,1.0,,0.0
2020-02-18,SWE,1.0,,0.0
2020-02-19,SWE,1.0,,0.0
2020-02-20,SWE,1.0,,0.0
2020-02-21,SWE,1.0,,0.0
2020-02-22,SWE,1.0,,0.0
2020-02-23,SWE,1.0,,0.0
2020-02-24,SWE,1.0,,0.0
2020-02-25,SWE,1.0,,0.0
2020-02-26,SWE,1.0,,0.0
2020-02-27,SWE,2.0,,0.0
2020-02-28,SWE,7.0,,0.0
2020-02-29,SWE,12.0,,0.0
2020-03-01,SWE,13.0,,0.0
2020-03-02,SWE,14.0,,0.0
2020-03-03,SWE,15.0,,0.0
2020-03-04,SWE,24.0,,0.0
2020-03-05,SWE,35.0,,0.0
2020-03-06,SWE,61.0,,0.0
2020-03-07,SWE,137.0,,0.0
2020-03-08,SWE,161.0,,0.0
2020-03-09,SWE,203.0,,0.0
2020-03-10,SWE,248.0,,0.0
2020-03-11,SWE,326.0,,0.0
2020-03-12,SWE,462.0,,1.0
2020-03-13,SWE,620.0,,1.0
2020-03-14,SWE,775.0,,1.0
2020-03-15,SWE,924.0,,1.0
2020-03-16,SWE,1032.0,,3.0
2020-03-17,SWE,1121.0,,7.0
2020-03-18,SWE,1167.0,,8.0
2020-03-19,SWE,1301.0,,10.0
2020-03-20,SWE,1423.0,,10.0
2020-03-21,SWE,1623.0,,16.0
2020-03-22,SWE,1746.0,,20.0
2020-03-23,SWE,1906.0,,21.0
2020-03-24,SWE,2016.0,,25.0
2020-03-25,SWE,2272.0,,36.0
2020-03-26,SWE,2510.0,,42.0
2020-03-27,SWE,2806.0,,66.0
2020-03-28,SWE,3046.0,,92.0
2020-03-29,SWE,3447.0,,102.0
2020-03-30,SWE,3700.0,,110.0
2020-03-31,SWE,4028.0,,146.0
2020-04-01,SWE,4435.0,,180.0
2020-04-02,SWE,4947.0,,239.0
2020-04-03,SWE,5466.0,,282.0
2020-04-04,SWE,6078.0,,333.0
2020-04-05,SWE,6443.0,,373.0
2020-04-06,SWE,6830.0,,401.0
2020-04-07,SWE,7206.0,,477.0
2020-04-08,SWE,7693.0,,591.0
2020-04-09,SWE,8419.0,,687.0
2020-04-10,SWE,9141.0,,793.0
2020-04-11,SWE,9685.0,,870.0
2020-04-12,SWE,10151.0,,887.0
2020-04-13,SWE,10483.0,,899.0
2020-04-14,SWE,10948.0,,919.0
2020-04-15,SWE,11445.0,,1033.0
2020-04-16,SWE,11927.0,,1203.0
2020-04-17,SWE,12540.0,,1333.0
2020-04-18,SWE,13216.0,,1400.0
2020-04-19,SWE,13822.0,,1511.0
2020-04-20,SWE,14385.0,,1540.0
2020-04-21,SWE,14777.0,,1580.0
2020-04-22,SWE,15322.0,,1765.0
2020-04-23,SWE,16004.0,,1937.0
2020-04-24,SWE,16755.0,,2021.0
2020-04-25,SWE,17567.0,,2152.0
2020-04-26,SWE,18177.0,,2192.0
2020-04-27,SWE,18640.0,,2194.0
2020-04-28,SWE,18926.0,,2274.0
2020-04-29,SWE,19621.0,,2355.0
2020-04-30,SWE,20302.0,,2462.0
2020-05-01,SWE,21092.0,,2586.0
2020-05-02,SWE,21520.0,,2653.0
2020-05-03,SWE,22082.0,,2669.0
2020-05-04,SWE,22317.0,,2679.0
2020-05-05,SWE,22721.0,,2769.0
2020-05-06,SWE,23216.0,,2854.0
2020-05-07,SWE,23918.0,,2941.0
2020-05-08,SWE,24623.0,,3040.0
2020-05-09,SWE,25265.0,,3175.0
2020-05-10,SWE,25921.0,,3220.0
2020-05-11,SWE,26322.0,,3225.0
2020-05-12,SWE,26670.0,,3256.0
2020-05-13,SWE,27272.0,,3313.0
2020-05-14,SWE,27909.0,,3460.0
2020-05-15,SWE,28582.0,,3529.0
2020-05-16,SWE,29207.0,,3646.0
2020-05-17,SWE,29677.0,,3674.0
2020-05-18,SWE,30143.0,,3679.0
2020-05-19,SWE,30377.0,,3698.0
2020-05-20,SWE,30799.0,,3743.0
2020-05-21,SWE,31523.0,,3831.0
2020-05-22,SWE,32172.0,,3871.0
2020-05-23,SWE,32809.0,,3925.0
2020-05-24,SWE,33188.0,,3992.0
2020-05-25,SWE,33459.0,,3998.0
2020-05-26,SWE,33843.0,,4029.0
2020-05-27,SWE,34440.0,,4125.0
2020-05-28,SWE,35088.0,,4220.0
2020-05-29,SWE,35727.0,,4266.0
2020-05-30,SWE,36476.0,,4350.0
2020-05-31,SWE,37113.0,,4395.0
2020-06-01,SWE,37542.0,,4395.0
2020-06-02,SWE,37814.0,,4403.0
2020-06-03,SWE,38589.0,,4468.0
2020-06-04,SWE,40803.0,,4542.0
2020-06-05,SWE,41883.0,,4562.0
2020-06-06,SWE,42939.0,,4639.0
2020-06-07,SWE,43887.0,,4656.0
2020-06-08,SWE,44730.0,,4659.0
2020-06-09,SWE,45133.0,,4694.0
2020-06-10,SWE,45924.0,,4717.0
2020-06-11,SWE,46814.0,,4795.0
2020-06-12,SWE,48288.0,,4814.0
2020-06-13,SWE,49684.0,,4854.0
2020-06-14,SWE,50931.0,,4874.0
2020-06-15,SWE,51614.0,,4874.0
2020-06-16,SWE,52383.0,,4891.0
2020-06-17,SWE,53323.0,,4939.0
2020-06-18,SWE,54562.0,,5041.0
2020-06-19,SWE,56043.0,,5053.0
2020-06-20,SWE,56043.0,,5053.0
2020-06-21,SWE,56043.0,,5053.0
2020-06-22,SWE,56043.0,,5053.0
2020-06-23,SWE,58932.0,,5122.0
2020-06-24,SWE,60837.0,,5161.0
2020-06-25,SWE,62324.0,,5209.0
2020-06-26,SWE,63890.0,,5230.0
2020-06-27,SWE,65137.0,,5280.0
2020-06-28,SWE,65137.0,,5280.0
2020-06-29,SWE,65137.0,,5280.0
2020-06-30,SWE,67667.0,,5310.0
2020-07-01,SWE,68451.0,,5333.0
2020-07-02,SWE,69692.0,,5370.0
2020-07-03,SWE,70639.0,,5411.0
2020-07-04,SWE,71419.0,,5420.0
2020-07-05,SWE,71419.0,,5420.0
2020-07-06,SWE,71419.0,,5420.0
2020-07-07,SWE,73061.0,,5433.0
2020-07-08,SWE,73344.0,,5447.0
2020-07-09,SWE,73858.0,,5482.0
2020-07-10,SWE,74333.0,,5500.0
2020-07-11,SWE,74898.0,,5526.0
2020-07-12,SWE,74898.0,,5526.0
2020-07-13,SWE,74898.0,,5526.0
2020-07-14,SWE,75826.0,,5536.0
2020-07-15,SWE,76001.0,,5545.0
2020-07-16,SWE,76492.0,,5572.0
2020-07-17,SWE,76877.0,,5593.0
2020-07-18,SWE,77281.0,,5619.0
2020-07-19,SWE,77281.0,,5619.0
2020-07-20,SWE,77281.0,,5619.0
2020-07-21,SWE,78048.0,,5639.0
2020-07-22,SWE,78166.0,,5646.0
2020-07-23,SWE,78504.0,,5667.0
2020-07-24,SWE,78763.0,,5676.0
2020-03-15,SWZ,1.0,,0.0
2020-03-16,SWZ,1.0,,0.0
2020-03-17,SWZ,1.0,,0.0
2020-03-18,SWZ,1.0,,0.0
2020-03-19,SWZ,1.0,,0.0
2020-03-20,SWZ,1.0,,0.0
2020-03-21,SWZ,1.0,,0.0
2020-03-22,SWZ,1.0,,0.0
2020-03-23,SWZ,4.0,,0.0
2020-03-24,SWZ,4.0,,0.0
2020-03-25,SWZ,4.0,,0.0
2020-03-26,SWZ,4.0,,0.0
2020-03-27,SWZ,6.0,,0.0
2020-03-28,SWZ,9.0,,0.0
2020-03-29,SWZ,9.0,,0.0
2020-03-30,SWZ,9.0,,0.0
2020-03-31,SWZ,9.0,,0.0
2020-04-01,SWZ,9.0,,0.0
2020-04-02,SWZ,9.0,,0.0
2020-04-03,SWZ,9.0,,0.0
2020-04-04,SWZ,9.0,,0.0
2020-04-05,SWZ,9.0,,0.0
2020-04-06,SWZ,9.0,,0.0
2020-04-07,SWZ,10.0,,0.0
2020-04-08,SWZ,10.0,,0.0
2020-04-09,SWZ,12.0,,0.0
2020-04-10,SWZ,12.0,,0.0
2020-04-11,SWZ,12.0,,0.0
2020-04-12,SWZ,14.0,,0.0
2020-04-13,SWZ,14.0,,0.0
2020-04-14,SWZ,15.0,,0.0
2020-04-15,SWZ,15.0,,0.0
2020-04-16,SWZ,16.0,,0.0
2020-04-17,SWZ,16.0,,0.0
2020-04-18,SWZ,19.0,,1.0
2020-04-19,SWZ,19.0,,1.0
2020-04-20,SWZ,22.0,,1.0
2020-04-21,SWZ,24.0,,1.0
2020-04-22,SWZ,24.0,,1.0
2020-04-23,SWZ,31.0,,1.0
2020-04-24,SWZ,32.0,,1.0
2020-04-25,SWZ,40.0,,1.0
2020-04-26,SWZ,40.0,,1.0
2020-04-27,SWZ,59.0,,1.0
2020-04-28,SWZ,65.0,,1.0
2020-04-29,SWZ,71.0,,1.0
2020-04-30,SWZ,91.0,,1.0
2020-05-01,SWZ,100.0,,1.0
2020-05-02,SWZ,106.0,,1.0
2020-05-03,SWZ,108.0,,1.0
2020-05-04,SWZ,112.0,,1.0
2020-05-05,SWZ,116.0,,1.0
2020-05-06,SWZ,116.0,,1.0
2020-05-07,SWZ,123.0,,2.0
2020-05-08,SWZ,153.0,,2.0
2020-05-09,SWZ,159.0,,2.0
2020-05-10,SWZ,163.0,,2.0
2020-05-11,SWZ,172.0,,2.0
2020-05-12,SWZ,175.0,,2.0
2020-05-13,SWZ,184.0,,2.0
2020-05-14,SWZ,187.0,,2.0
2020-05-15,SWZ,187.0,,2.0
2020-05-16,SWZ,190.0,,2.0
2020-05-17,SWZ,202.0,,2.0
2020-05-18,SWZ,203.0,,2.0
2020-05-19,SWZ,203.0,,2.0
2020-05-20,SWZ,208.0,,2.0
2020-05-21,SWZ,217.0,,2.0
2020-05-22,SWZ,220.0,,2.0
2020-05-23,SWZ,220.0,,2.0
2020-05-24,SWZ,238.0,,2.0
2020-05-25,SWZ,250.0,,2.0
2020-05-26,SWZ,256.0,,2.0
2020-05-27,SWZ,261.0,,2.0
2020-05-28,SWZ,272.0,,2.0
2020-05-29,SWZ,279.0,,2.0
2020-05-30,SWZ,279.0,,2.0
2020-05-31,SWZ,283.0,,2.0
2020-06-01,SWZ,285.0,,2.0
2020-06-02,SWZ,293.0,,3.0
2020-06-03,SWZ,293.0,,3.0
2020-06-04,SWZ,295.0,,3.0
2020-06-05,SWZ,300.0,,3.0
2020-06-06,SWZ,305.0,,3.0
2020-06-07,SWZ,322.0,,3.0
2020-06-08,SWZ,333.0,,3.0
2020-06-09,SWZ,340.0,,3.0
2020-06-10,SWZ,371.0,,3.0
2020-06-11,SWZ,398.0,,3.0
2020-06-12,SWZ,449.0,,3.0
2020-06-13,SWZ,472.0,,3.0
2020-06-14,SWZ,486.0,,3.0
2020-06-15,SWZ,490.0,,4.0
2020-06-16,SWZ,506.0,,4.0
2020-06-17,SWZ,520.0,,4.0
2020-06-18,SWZ,563.0,,4.0
2020-06-19,SWZ,586.0,,4.0
2020-06-20,SWZ,623.0,,4.0
2020-06-21,SWZ,627.0,,5.0
2020-06-22,SWZ,635.0,,5.0
2020-06-23,SWZ,643.0,,6.0
2020-06-24,SWZ,674.0,,7.0
2020-06-25,SWZ,690.0,,7.0
2020-06-26,SWZ,706.0,,8.0
2020-06-27,SWZ,728.0,,8.0
2020-06-28,SWZ,745.0,,8.0
2020-06-29,SWZ,781.0,,11.0
2020-06-30,SWZ,795.0,,11.0
2020-07-01,SWZ,812.0,,11.0
2020-07-02,SWZ,840.0,,11.0
2020-07-03,SWZ,873.0,,11.0
2020-07-04,SWZ,909.0,,13.0
2020-07-05,SWZ,954.0,,13.0
2020-07-06,SWZ,988.0,,13.0
2020-07-07,SWZ,1011.0,,13.0
2020-07-08,SWZ,1056.0,,14.0
2020-07-09,SWZ,1138.0,,14.0
2020-07-10,SWZ,1213.0,,17.0
2020-07-11,SWZ,1257.0,,18.0
2020-07-12,SWZ,1311.0,,18.0
2020-07-13,SWZ,1351.0,,20.0
2020-07-14,SWZ,1389.0,,20.0
2020-07-15,SWZ,1434.0,,20.0
2020-07-16,SWZ,1489.0,,20.0
2020-07-17,SWZ,1552.0,,21.0
2020-07-18,SWZ,1619.0,,21.0
2020-07-19,SWZ,1729.0,,21.0
2020-07-20,SWZ,1793.0,,21.0
2020-07-21,SWZ,1826.0,,23.0
2020-07-22,SWZ,1894.0,,24.0
2020-07-23,SWZ,1938.0,,25.0
2020-07-24,SWZ,2021.0,,28.0
2020-03-03,SXM,1.0,,0.0
2020-03-26,SXM,2.0,,0.0
2020-03-27,SXM,2.0,,0.0
2020-03-28,SXM,3.0,,0.0
2020-03-29,SXM,3.0,,0.0
2020-03-30,SXM,3.0,,0.0
2020-04-01,SXM,6.0,,0.0
2020-04-02,SXM,16.0,,1.0
2020-04-03,SXM,23.0,,2.0
2020-04-04,SXM,23.0,,2.0
2020-04-05,SXM,23.0,,2.0
2020-04-06,SXM,25.0,,4.0
2020-04-07,SXM,25.0,,4.0
2020-04-08,SXM,40.0,,8.0
2020-04-09,SXM,40.0,,8.0
2020-04-10,SXM,50.0,,8.0
2020-04-11,SXM,50.0,,9.0
2020-04-12,SXM,50.0,,9.0
2020-04-13,SXM,50.0,,9.0
2020-04-14,SXM,52.0,,9.0
2020-04-15,SXM,52.0,,9.0
2020-04-16,SXM,57.0,,9.0
2020-04-17,SXM,57.0,,9.0
2020-04-18,SXM,57.0,,9.0
2020-04-19,SXM,64.0,,9.0
2020-04-20,SXM,67.0,,10.0
2020-04-21,SXM,68.0,,10.0
2020-04-22,SXM,68.0,,10.0
2020-04-23,SXM,73.0,,12.0
2020-04-24,SXM,73.0,,12.0
2020-04-25,SXM,73.0,,12.0
2020-04-26,SXM,73.0,,12.0
2020-04-27,SXM,74.0,,13.0
2020-04-28,SXM,75.0,,13.0
2020-04-29,SXM,75.0,,13.0
2020-04-30,SXM,76.0,,13.0
2020-05-01,SXM,76.0,,13.0
2020-05-02,SXM,76.0,,13.0
2020-05-03,SXM,76.0,,13.0
2020-05-04,SXM,76.0,,13.0
2020-05-05,SXM,76.0,,13.0
2020-05-06,SXM,76.0,,14.0
2020-05-07,SXM,76.0,,14.0
2020-05-08,SXM,76.0,,14.0
2020-05-09,SXM,76.0,,15.0
2020-05-10,SXM,76.0,,15.0
2020-05-11,SXM,76.0,,15.0
2020-05-12,SXM,76.0,,15.0
2020-05-13,SXM,77.0,,15.0
2020-05-14,SXM,77.0,,15.0
2020-05-15,SXM,77.0,,15.0
2020-05-16,SXM,77.0,,15.0
2020-05-17,SXM,77.0,,15.0
2020-05-18,SXM,77.0,,15.0
2020-05-19,SXM,77.0,,15.0
2020-05-20,SXM,77.0,,15.0
2020-05-21,SXM,77.0,,15.0
2020-05-22,SXM,77.0,,15.0
2020-05-23,SXM,77.0,,15.0
2020-05-24,SXM,77.0,,15.0
2020-05-25,SXM,77.0,,15.0
2020-05-26,SXM,77.0,,15.0
2020-05-27,SXM,77.0,,15.0
2020-05-28,SXM,77.0,,15.0
2020-05-29,SXM,77.0,,15.0
2020-05-30,SXM,77.0,,15.0
2020-05-31,SXM,77.0,,15.0
2020-06-01,SXM,77.0,,15.0
2020-06-02,SXM,77.0,,15.0
2020-06-03,SXM,77.0,,15.0
